CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex,PriceBand,DurationBucket,RatingTier,CourseTypeEncoded,CourseLevelEncoded,ExperienceBucket,TeacherRatingScore,TeacherQualityScore,ExpertiseMatchScore,RevenueEfficiency,MonthlyRevenuePerEnrollment,PreviousMonthEnrollment,PreviousMonthRevenue,PreviousMonthTransactionCount,PreviousMonthAverageTransactionAmount,Previous3MonthEnrollmentSum,Previous3MonthRevenueSum,Previous3MonthEnrollment,Previous3MonthRevenue,Previous6MonthEnrollment,Previous6MonthRevenue,EnrollmentGrowthRate,RevenueGrowthRate,HasPreviousMonthData,MonthSin,MonthCos,YearProgress,Category_Artificial Intelligence,Category_Business,Category_Cybersecurity,Category_Data Science,Category_Design,Category_Digital Marketing,Category_Finance,Category_Machine Learning,Category_Marketing,Category_Programming,Category_Project Management,Category_Web Development,PriceBand_Free,PriceBand_High,PriceBand_Low,PriceBand_Medium,Duration_Long,Duration_Medium,Duration_Short,Rating_Excellent,Rating_Good,Rating_Low,Rating_Medium,Experience_High,EnrollmentTarget,RevenueTarget
CR00029,2025,2,February,2025-02,9,0.0,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,1,0,0,24302,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,-0.3571428571428571,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,9,0.0
CR00029,2025,3,March,2025-03,11,0.0,11,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,1,0,1,24303,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,9.0,0.0,9.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,0.22222222222222232,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,11,0.0
CR00029,2025,4,April,2025-04,15,0.0,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,2,1,0,24304,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,11.0,0.0,11.0,0.0,34.0,0.0,34.0,0.0,34.0,0.0,0.36363636363636354,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,15,0.0
CR00029,2025,5,May,2025-05,15,0.0,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,2,0,0,24305,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,15.0,0.0,15.0,0.0,35.0,0.0,35.0,0.0,49.0,0.0,0.0,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,15,0.0
CR00029,2025,6,June,2025-06,16,0.0,16,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,2,0,1,24306,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,15.0,0.0,15.0,0.0,41.0,0.0,41.0,0.0,64.0,0.0,0.06666666666666665,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,16,0.0
CR00029,2025,7,July,2025-07,9,0.0,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,3,1,0,24307,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,16.0,0.0,16.0,0.0,46.0,0.0,46.0,0.0,80.0,0.0,-0.4375,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,9,0.0
CR00029,2025,8,August,2025-08,13,0.0,13,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,3,0,0,24308,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,9.0,0.0,9.0,0.0,40.0,0.0,40.0,0.0,75.0,0.0,0.4444444444444444,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13,0.0
CR00029,2025,9,September,2025-09,21,0.0,21,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,3,0,1,24309,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,13.0,0.0,13.0,0.0,38.0,0.0,38.0,0.0,79.0,0.0,0.6153846153846154,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,21,0.0
CR00029,2025,10,October,2025-10,14,0.0,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,4,1,0,24310,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,21.0,0.0,21.0,0.0,43.0,0.0,43.0,0.0,89.0,0.0,-0.33333333333333337,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,14,0.0
CR00029,2025,11,November,2025-11,8,0.0,8,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,4,0,0,24311,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,14.0,0.0,14.0,0.0,48.0,0.0,48.0,0.0,88.0,0.0,-0.4285714285714286,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,8,0.0
CR00029,2025,12,December,2025-12,10,0.0,10,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,4,0,1,24312,Free,Medium,Low,0,0,High,4.360129032258064,62.645208740894894,0.8774193548387097,0.0,0.0,8.0,0.0,8.0,0.0,43.0,0.0,43.0,0.0,81.0,0.0,0.25,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,10,0.0
CR00030,2025,1,January,2025-01,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,1,0,24301,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,0.0
CR00030,2025,2,February,2025-02,9,0.0,9,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,0,0,24302,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,-0.25,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9,0.0
CR00030,2025,3,March,2025-03,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,0,1,24303,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,9.0,0.0,9.0,0.0,21.0,0.0,21.0,0.0,21.0,0.0,0.33333333333333326,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,0.0
CR00030,2025,4,April,2025-04,13,0.0,13,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,2,1,0,24304,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,12.0,0.0,12.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,0.08333333333333326,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,13,0.0
CR00030,2025,5,May,2025-05,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,2,0,0,24305,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,13.0,0.0,13.0,0.0,34.0,0.0,34.0,0.0,46.0,0.0,-0.07692307692307687,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,0.0
CR00030,2025,6,June,2025-06,15,0.0,15,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,2,0,1,24306,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,12.0,0.0,12.0,0.0,37.0,0.0,37.0,0.0,58.0,0.0,0.25,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,15,0.0
CR00030,2025,7,July,2025-07,10,0.0,10,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,3,1,0,24307,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,15.0,0.0,15.0,0.0,40.0,0.0,40.0,0.0,73.0,0.0,-0.33333333333333337,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,10,0.0
CR00030,2025,8,August,2025-08,16,0.0,16,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,3,0,0,24308,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,10.0,0.0,10.0,0.0,37.0,0.0,37.0,0.0,71.0,0.0,0.6000000000000001,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,16,0.0
CR00030,2025,9,September,2025-09,20,0.0,20,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,3,0,1,24309,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,16.0,0.0,16.0,0.0,41.0,0.0,41.0,0.0,78.0,0.0,0.25,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,20,0.0
CR00030,2025,10,October,2025-10,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,4,1,0,24310,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,20.0,0.0,20.0,0.0,46.0,0.0,46.0,0.0,86.0,0.0,-0.4,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12,0.0
CR00030,2025,11,November,2025-11,14,0.0,14,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,4,0,0,24311,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,12.0,0.0,12.0,0.0,48.0,0.0,48.0,0.0,85.0,0.0,0.16666666666666674,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14,0.0
CR00030,2025,12,December,2025-12,24,0.0,24,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,4,0,1,24312,Free,Long,Low,0,1,High,4.302426035502958,64.17997654143763,0.8461538461538461,0.0,0.0,14.0,0.0,14.0,0.0,46.0,0.0,46.0,0.0,87.0,0.0,0.7142857142857142,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,24,0.0
CR00031,2025,1,January,2025-01,10,0.0,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,1,1,0,24301,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,10,0.0
CR00031,2025,2,February,2025-02,12,0.0,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,1,0,0,24302,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.19999999999999996,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,12,0.0
CR00031,2025,3,March,2025-03,9,0.0,9,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,1,0,1,24303,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,12.0,0.0,12.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,-0.25,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,9,0.0
CR00031,2025,4,April,2025-04,10,0.0,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,2,1,0,24304,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,9.0,0.0,9.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,0.11111111111111116,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,10,0.0
CR00031,2025,5,May,2025-05,13,0.0,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,2,0,0,24305,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,10.0,0.0,10.0,0.0,31.0,0.0,31.0,0.0,41.0,0.0,0.30000000000000004,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13,0.0
CR00031,2025,6,June,2025-06,17,0.0,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,2,0,1,24306,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,13.0,0.0,13.0,0.0,32.0,0.0,32.0,0.0,54.0,0.0,0.3076923076923077,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,17,0.0
CR00031,2025,7,July,2025-07,18,0.0,18,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,3,1,0,24307,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,17.0,0.0,17.0,0.0,40.0,0.0,40.0,0.0,71.0,0.0,0.05882352941176472,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,18,0.0
CR00031,2025,8,August,2025-08,14,0.0,14,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,3,0,0,24308,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,18.0,0.0,18.0,0.0,48.0,0.0,48.0,0.0,79.0,0.0,-0.2222222222222222,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,14,0.0
CR00031,2025,9,September,2025-09,15,0.0,15,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,3,0,1,24309,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,14.0,0.0,14.0,0.0,49.0,0.0,49.0,0.0,81.0,0.0,0.0714285714285714,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,15,0.0
CR00031,2025,10,October,2025-10,17,0.0,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,4,1,0,24310,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,15.0,0.0,15.0,0.0,47.0,0.0,47.0,0.0,87.0,0.0,0.1333333333333333,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,17,0.0
CR00031,2025,11,November,2025-11,13,0.0,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,4,0,0,24311,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,17.0,0.0,17.0,0.0,46.0,0.0,46.0,0.0,94.0,0.0,-0.23529411764705888,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,13,0.0
CR00031,2025,12,December,2025-12,12,0.0,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743125,1.0,4,0,1,24312,Free,Medium,Low,0,1,High,3.7743125,57.864928515625,1.0,0.0,0.0,13.0,0.0,13.0,0.0,45.0,0.0,45.0,0.0,94.0,0.0,-0.07692307692307687,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,12,0.0
CR00032,2025,1,January,2025-01,12,0.0,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,1,1,0,24301,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49999999999999994,0.8660254037844387,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,12,0.0
CR00032,2025,2,February,2025-02,10,0.0,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,1,0,0,24302,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,-0.16666666666666663,0.0,1,0.8660254037844386,0.5000000000000001,0.09090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,10,0.0
CR00032,2025,3,March,2025-03,13,0.0,13,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,1,0,1,24303,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,10.0,0.0,10.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,0.30000000000000004,0.0,1,1.0,6.123233995736766e-17,0.18181818181818182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,13,0.0
CR00032,2025,4,April,2025-04,19,0.0,19,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,2,1,0,24304,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,13.0,0.0,13.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,0.46153846153846145,0.0,1,0.8660254037844387,-0.4999999999999998,0.2727272727272727,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,19,0.0
CR00032,2025,5,May,2025-05,11,0.0,11,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,2,0,0,24305,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,19.0,0.0,19.0,0.0,42.0,0.0,42.0,0.0,54.0,0.0,-0.42105263157894735,0.0,1,0.49999999999999994,-0.8660254037844387,0.36363636363636365,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,11,0.0
CR00032,2025,6,June,2025-06,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,2,0,1,24306,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,11.0,0.0,11.0,0.0,43.0,0.0,43.0,0.0,65.0,0.0,0.36363636363636354,0.0,1,1.2246467991473532e-16,-1.0,0.45454545454545453,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,15,0.0
CR00032,2025,7,July,2025-07,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,3,1,0,24307,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,15.0,0.0,15.0,0.0,45.0,0.0,45.0,0.0,80.0,0.0,0.0,0.0,1,-0.4999999999999997,-0.8660254037844388,0.5454545454545454,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,15,0.0
CR00032,2025,8,August,2025-08,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,3,0,0,24308,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,15.0,0.0,15.0,0.0,41.0,0.0,41.0,0.0,83.0,0.0,0.0,0.0,1,-0.8660254037844385,-0.5000000000000004,0.6363636363636364,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,15,0.0
CR00032,2025,9,September,2025-09,10,0.0,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,3,0,1,24309,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,15.0,0.0,15.0,0.0,45.0,0.0,45.0,0.0,88.0,0.0,-0.33333333333333337,0.0,1,-1.0,-1.8369701987210297e-16,0.7272727272727273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,10,0.0
CR00032,2025,10,October,2025-10,16,0.0,16,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,4,1,0,24310,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,10.0,0.0,10.0,0.0,40.0,0.0,40.0,0.0,85.0,0.0,0.6000000000000001,0.0,1,-0.8660254037844386,0.5000000000000001,0.8181818181818182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,16,0.0
CR00032,2025,11,November,2025-11,12,0.0,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,4,0,0,24311,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,16.0,0.0,16.0,0.0,41.0,0.0,41.0,0.0,82.0,0.0,-0.25,0.0,1,-0.5000000000000004,0.8660254037844384,0.9090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,12,0.0
CR00032,2025,12,December,2025-12,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.88957055214724,3.8412883435582814,1.0,4,0,1,24312,Free,Medium,Medium,0,2,High,3.8412883435582814,61.03642214611012,1.0,0.0,0.0,12.0,0.0,12.0,0.0,38.0,0.0,38.0,0.0,83.0,0.0,0.25,0.0,1,-2.4492935982947064e-16,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,15,0.0
