CourseID,Year,Month,MonthName,YearMonth,MonthlyEnrollment,MonthlyRevenue,MonthlyTransactionCount,AverageTransactionAmount,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherCount,AvgTeacherExperience,AvgTeacherRating,ExpertiseMatchRate,Quarter,IsQuarterStart,IsQuarterEnd,TimeIndex
CR00024,2025,3,March,2025-03,12,1412.16,12,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,1,0,1,24303
CR00024,2025,4,April,2025-04,11,1294.48,11,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,2,1,0,24304
CR00024,2025,5,May,2025-05,14,1647.52,14,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,2,0,0,24305
CR00024,2025,6,June,2025-06,24,2824.32,24,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,2,0,1,24306
CR00024,2025,7,July,2025-07,16,1882.88,16,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,3,1,0,24307
CR00024,2025,8,August,2025-08,8,941.44,8,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,3,0,0,24308
CR00024,2025,9,September,2025-09,17,2000.5600000000002,17,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,3,0,1,24309
CR00024,2025,10,October,2025-10,13,1529.8400000000001,13,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,4,1,0,24310
CR00024,2025,11,November,2025-11,18,2118.2400000000002,18,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,4,0,0,24311
CR00024,2025,12,December,2025-12,14,1647.52,14,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,7,16.55421686746988,4.141867469879518,0.3855421686746988,4,0,1,24312
CR00025,2025,1,January,2025-01,15,4493.55,15,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,1,1,0,24301
CR00025,2025,2,February,2025-02,16,4793.12,16,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,1,0,0,24302
CR00025,2025,3,March,2025-03,19,5691.83,19,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,1,0,1,24303
CR00025,2025,4,April,2025-04,23,6890.11,23,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,2,1,0,24304
CR00025,2025,5,May,2025-05,24,7189.68,24,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,2,0,0,24305
CR00025,2025,6,June,2025-06,9,2696.13,9,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,2,0,1,24306
CR00025,2025,7,July,2025-07,10,2995.7,10,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,3,1,0,24307
CR00025,2025,8,August,2025-08,15,4493.55,15,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,3,0,0,24308
CR00025,2025,9,September,2025-09,20,5991.4,20,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,3,0,1,24309
CR00025,2025,10,October,2025-10,12,3594.84,12,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,4,1,0,24310
CR00025,2025,11,November,2025-11,13,3894.41,13,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,4,0,0,24311
CR00025,2025,12,December,2025-12,16,4793.12,16,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,7,16.489583333333332,4.13109375,0.3854166666666667,4,0,1,24312
CR00026,2025,1,January,2025-01,14,0.0,14,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,1,1,0,24301
CR00026,2025,2,February,2025-02,16,0.0,16,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,1,0,0,24302
CR00026,2025,3,March,2025-03,11,0.0,11,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,1,0,1,24303
CR00026,2025,4,April,2025-04,14,0.0,14,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,2,1,0,24304
CR00026,2025,5,May,2025-05,16,0.0,16,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,2,0,0,24305
CR00026,2025,6,June,2025-06,15,0.0,15,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,2,0,1,24306
CR00026,2025,7,July,2025-07,15,0.0,15,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,3,1,0,24307
CR00026,2025,8,August,2025-08,18,0.0,18,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,3,0,0,24308
CR00026,2025,9,September,2025-09,20,0.0,20,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,3,0,1,24309
CR00026,2025,10,October,2025-10,12,0.0,12,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,4,1,0,24310
CR00026,2025,11,November,2025-11,11,0.0,11,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,4,0,0,24311
CR00026,2025,12,December,2025-12,10,0.0,10,0.0,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,18,14.05813953488372,4.291627906976744,0.8430232558139535,4,0,1,24312
CR00027,2025,1,January,2025-01,13,0.0,13,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,1,1,0,24301
CR00027,2025,2,February,2025-02,12,0.0,12,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,1,0,0,24302
CR00027,2025,3,March,2025-03,8,0.0,8,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,1,0,1,24303
CR00027,2025,4,April,2025-04,10,0.0,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,2,1,0,24304
CR00027,2025,5,May,2025-05,16,0.0,16,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,2,0,0,24305
CR00027,2025,6,June,2025-06,13,0.0,13,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,2,0,1,24306
CR00027,2025,7,July,2025-07,14,0.0,14,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,3,1,0,24307
CR00027,2025,8,August,2025-08,18,0.0,18,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,3,0,0,24308
CR00027,2025,9,September,2025-09,10,0.0,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,3,0,1,24309
CR00027,2025,10,October,2025-10,10,0.0,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,4,1,0,24310
CR00027,2025,11,November,2025-11,18,0.0,18,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,4,0,0,24311
CR00027,2025,12,December,2025-12,10,0.0,10,0.0,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,17,14.493421052631579,4.269934210526316,0.8618421052631579,4,0,1,24312
CR00028,2025,1,January,2025-01,17,13.26,17,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,1,1,0,24301
CR00028,2025,2,February,2025-02,10,7.800000000000001,10,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,1,0,0,24302
CR00028,2025,3,March,2025-03,20,15.600000000000001,20,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,1,0,1,24303
CR00028,2025,4,April,2025-04,16,12.48,16,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,2,1,0,24304
CR00028,2025,5,May,2025-05,15,11.700000000000001,15,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,2,0,0,24305
CR00028,2025,6,June,2025-06,16,12.48,16,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,2,0,1,24306
CR00028,2025,7,July,2025-07,16,12.48,16,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,3,1,0,24307
CR00028,2025,8,August,2025-08,15,11.700000000000001,15,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,3,0,0,24308
CR00028,2025,9,September,2025-09,16,12.48,16,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,3,0,1,24309
CR00028,2025,10,October,2025-10,10,7.800000000000001,10,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,4,1,0,24310
CR00028,2025,11,November,2025-11,9,7.0200000000000005,9,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,4,0,0,24311
CR00028,2025,12,December,2025-12,11,8.58,11,0.78,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,21,13.836257309941521,4.208128654970761,0.8245614035087719,4,0,1,24312
CR00029,2025,1,January,2025-01,14,0.0,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,1,1,0,24301
CR00029,2025,2,February,2025-02,9,0.0,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,1,0,0,24302
CR00029,2025,3,March,2025-03,11,0.0,11,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,1,0,1,24303
CR00029,2025,4,April,2025-04,15,0.0,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,2,1,0,24304
CR00029,2025,5,May,2025-05,15,0.0,15,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,2,0,0,24305
CR00029,2025,6,June,2025-06,16,0.0,16,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,2,0,1,24306
CR00029,2025,7,July,2025-07,9,0.0,9,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,3,1,0,24307
CR00029,2025,8,August,2025-08,13,0.0,13,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,3,0,0,24308
CR00029,2025,9,September,2025-09,21,0.0,21,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,3,0,1,24309
CR00029,2025,10,October,2025-10,14,0.0,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,4,1,0,24310
CR00029,2025,11,November,2025-11,8,0.0,8,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,4,0,0,24311
CR00029,2025,12,December,2025-12,10,0.0,10,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,20,14.36774193548387,4.360129032258064,0.8774193548387097,4,0,1,24312
CR00030,2025,1,January,2025-01,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,1,0,24301
CR00030,2025,2,February,2025-02,9,0.0,9,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,0,0,24302
CR00030,2025,3,March,2025-03,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,1,0,1,24303
CR00030,2025,4,April,2025-04,13,0.0,13,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,2,1,0,24304
CR00030,2025,5,May,2025-05,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,2,0,0,24305
CR00030,2025,6,June,2025-06,15,0.0,15,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,2,0,1,24306
CR00030,2025,7,July,2025-07,10,0.0,10,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,3,1,0,24307
CR00030,2025,8,August,2025-08,16,0.0,16,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,3,0,0,24308
CR00030,2025,9,September,2025-09,20,0.0,20,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,3,0,1,24309
CR00030,2025,10,October,2025-10,12,0.0,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,4,1,0,24310
CR00030,2025,11,November,2025-11,14,0.0,14,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,4,0,0,24311
CR00030,2025,12,December,2025-12,24,0.0,24,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,21,14.91715976331361,4.302426035502958,0.8461538461538461,4,0,1,24312
CR00031,2025,1,January,2025-01,10,0.0,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,1,1,0,24301
CR00031,2025,2,February,2025-02,12,0.0,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,1,0,0,24302
CR00031,2025,3,March,2025-03,9,0.0,9,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,1,0,1,24303
CR00031,2025,4,April,2025-04,10,0.0,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,2,1,0,24304
CR00031,2025,5,May,2025-05,13,0.0,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,2,0,0,24305
CR00031,2025,6,June,2025-06,17,0.0,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,2,0,1,24306
CR00031,2025,7,July,2025-07,18,0.0,18,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,3,1,0,24307
CR00031,2025,8,August,2025-08,14,0.0,14,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,3,0,0,24308
CR00031,2025,9,September,2025-09,15,0.0,15,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,3,0,1,24309
CR00031,2025,10,October,2025-10,17,0.0,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,4,1,0,24310
CR00031,2025,11,November,2025-11,13,0.0,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,4,0,0,24311
CR00031,2025,12,December,2025-12,12,0.0,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,9,15.33125,3.7743124999999997,1.0,4,0,1,24312
CR00032,2025,1,January,2025-01,12,0.0,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,1,1,0,24301
CR00032,2025,2,February,2025-02,10,0.0,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,1,0,0,24302
CR00032,2025,3,March,2025-03,13,0.0,13,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,1,0,1,24303
CR00032,2025,4,April,2025-04,19,0.0,19,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,2,1,0,24304
CR00032,2025,5,May,2025-05,11,0.0,11,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,2,0,0,24305
CR00032,2025,6,June,2025-06,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,2,0,1,24306
CR00032,2025,7,July,2025-07,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,3,1,0,24307
CR00032,2025,8,August,2025-08,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,3,0,0,24308
CR00032,2025,9,September,2025-09,10,0.0,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,3,0,1,24309
CR00032,2025,10,October,2025-10,16,0.0,16,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,4,1,0,24310
CR00032,2025,11,November,2025-11,12,0.0,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,4,0,0,24311
CR00032,2025,12,December,2025-12,15,0.0,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,9,15.889570552147239,3.8412883435582823,1.0,4,0,1,24312
CR00033,2025,1,January,2025-01,12,0.0,12,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,1,1,0,24301
CR00033,2025,2,February,2025-02,17,0.0,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,1,0,0,24302
CR00033,2025,3,March,2025-03,12,0.0,12,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,1,0,1,24303
CR00033,2025,4,April,2025-04,17,0.0,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,2,1,0,24304
CR00033,2025,5,May,2025-05,17,0.0,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,2,0,0,24305
CR00033,2025,6,June,2025-06,16,0.0,16,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,2,0,1,24306
CR00033,2025,7,July,2025-07,14,0.0,14,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,3,1,0,24307
CR00033,2025,8,August,2025-08,17,0.0,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,3,0,0,24308
CR00033,2025,9,September,2025-09,13,0.0,13,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,3,0,1,24309
CR00033,2025,10,October,2025-10,7,0.0,7,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,4,1,0,24310
CR00033,2025,11,November,2025-11,14,0.0,14,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,4,0,0,24311
CR00033,2025,12,December,2025-12,11,0.0,11,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,9,15.766467065868264,3.814790419161677,1.0,4,0,1,24312
CR00034,2025,1,January,2025-01,12,4731.12,12,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,1,1,0,24301
CR00034,2025,2,February,2025-02,10,3942.6,10,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,1,0,0,24302
CR00034,2025,3,March,2025-03,9,3548.34,9,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,1,0,1,24303
CR00034,2025,4,April,2025-04,13,5125.38,13,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,2,1,0,24304
CR00034,2025,5,May,2025-05,10,3942.6,10,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,2,0,0,24305
CR00034,2025,6,June,2025-06,15,5913.9,15,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,2,0,1,24306
CR00034,2025,7,July,2025-07,9,3548.34,9,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,3,1,0,24307
CR00034,2025,8,August,2025-08,16,6308.16,16,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,3,0,0,24308
CR00034,2025,9,September,2025-09,15,5913.9,15,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,3,0,1,24309
CR00034,2025,10,October,2025-10,5,1971.3,5,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,4,1,0,24310
CR00034,2025,11,November,2025-11,21,8279.46,21,394.25999999999993,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,4,0,0,24311
CR00034,2025,12,December,2025-12,15,5913.9,15,394.26,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,9,16.733333333333334,3.943666666666666,1.0,4,0,1,24312
CR00035,2025,1,January,2025-01,13,0.0,13,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,1,1,0,24301
CR00035,2025,2,February,2025-02,12,0.0,12,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,1,0,0,24302
CR00035,2025,3,March,2025-03,19,0.0,19,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,1,0,1,24303
CR00035,2025,4,April,2025-04,10,0.0,10,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,2,1,0,24304
CR00035,2025,5,May,2025-05,16,0.0,16,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,2,0,0,24305
CR00035,2025,6,June,2025-06,12,0.0,12,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,2,0,1,24306
CR00035,2025,7,July,2025-07,16,0.0,16,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,9,15.614525139664805,3.869720670391062,1.0,3,1,0,24307
